time,State,Predicted Altitude,Predicted Vertical Velocity,Predicted Vertical Acceleration,Predicted Angle to Horizontal,Measured Altitude,Measured Pressure,Measured Temperature,Measured Acceleration x,Measured Acceleration y,Measured Acceleration z,Measured Rotation x,Measured Rotation y,Measured Rotation z,Measured Gravity x,Measured Gravity y,Measured Gravity z,Measured Orientation real part,Measured Orientation i part,Measured Orientation j part,Measured Orientation k part,Measured Angle to Horizontal,Controller error,Flight path,Flght path velocity partial derivative,Flght path angle partial derivative,Update rule drag area,Adjusted drag area,Requested drag area,Current drag area,Update rule shutdown,Controller saturation,Controller fault
48049,recovery,711.56,-10.13,23.42,-0.591766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
48149,recovery,711.56,-10.13,23.42,-0.609664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
48249,recovery,710.85,-10.03,23.39,-0.622811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
48349,recovery,710.85,-10.03,23.39,-0.712108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
48449,recovery,681.35,2.82,-8.22,-0.73439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
48549,recovery,681.35,2.82,-8.22,-0.73439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
48649,recovery,681.35,2.82,-8.22,-0.75583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
48749,recovery,681.35,2.82,-8.22,-0.776461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
48849,recovery,681.35,2.82,-8.22,-0.789778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
48948,recovery,699.98,-18.51,6.49,-0.789778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
49049,recovery,699.98,-18.51,6.49,-0.851451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
49149,recovery,699.98,-18.51,6.49,-0.884834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
49249,recovery,699.98,-18.51,6.49,-0.890153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
49349,recovery,699.98,-18.51,6.49,-0.937498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
49449,recovery,663.47,-5.39,0.11,-0.946772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
49549,recovery,663.47,-5.39,0.11,-0.955821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
49649,recovery,663.47,-5.39,0.11,-0.964652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
49749,recovery,663.47,-5.39,0.11,-0.971138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
49848,recovery,663.47,-5.39,0.11,-0.981685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
49949,recovery,663.47,-5.39,0.11,-0.983758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
50049,recovery,663.47,-5.39,0.11,-1.003816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
50149,recovery,655.46,-5.24,-1.37,-1.007686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
50249,recovery,655.46,-5.24,-1.37,-1.022727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
50349,recovery,655.46,-5.24,-1.37,-1.026381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
50449,recovery,655.46,-5.24,-1.37,-1.04744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
50549,recovery,650.89,-6.61,1.54,-1.04913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
50649,recovery,650.89,-6.61,1.54,-1.050812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
50749,recovery,650.89,-6.61,1.54,-1.074949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
50849,recovery,650.89,-6.61,1.54,-1.081058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
50949,recovery,642.36,-5.06,0.81,-1.105608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
51049,recovery,642.36,-5.06,0.81,-1.108355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
51149,recovery,642.36,-5.06,0.81,-1.111073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
51249,recovery,642.36,-5.06,0.81,-1.116425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
51349,recovery,637.8,-4.24,-2.22,-1.121668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
51449,recovery,637.8,-4.24,-2.22,-1.13184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
51549,recovery,637.8,-4.24,-2.22,-1.139206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
51649,recovery,637.8,-4.24,-2.22,-1.151007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
51749,recovery,637.8,-4.24,-2.22,-1.160043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
51849,recovery,634.9,-6.48,-0.79,-1.164433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
51949,recovery,634.9,-6.48,-0.79,-1.168741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
52049,recovery,634.9,-6.48,-0.79,-1.172969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
52149,recovery,634.9,-6.48,-0.79,-1.183201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
52249,recovery,627.79,-7.28,1.55,-1.187164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
52349,recovery,627.79,-7.28,1.55,-1.192016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
52449,recovery,627.79,-7.28,1.55,-1.196763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
52549,recovery,627.79,-7.28,1.55,-1.205946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
52649,recovery,618.85,-5.71,0.11,-1.207734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
52749,recovery,618.85,-5.71,0.11,-1.21645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
52849,recovery,618.85,-5.71,0.11,-1.22316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
52949,recovery,618.85,-5.71,0.11,-1.230443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
53049,recovery,614.81,-5.6,1.21,-1.233595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
53149,recovery,614.81,-5.6,1.21,-1.242748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
53249,recovery,614.81,-5.6,1.21,-1.246433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
53349,recovery,614.81,-5.6,1.21,-1.293525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
53449,recovery,608.33,-4.38,-1.77,-1.298978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
53549,recovery,608.33,-4.38,-1.77,-1.303209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
53649,recovery,602.91,-6.17,0.56,-1.305282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
53749,recovery,602.91,-6.17,0.56,-1.30834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
53849,recovery,602.91,-6.17,0.56,-1.314762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
53949,recovery,602.91,-6.17,0.56,-1.322764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
54049,recovery,602.91,-6.17,0.56,-1.329477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
54149,recovery,593.02,-5.05,-0.81,-1.332932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
54249,recovery,593.02,-5.05,-0.81,-1.336721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
54349,recovery,593.02,-5.05,-0.81,-1.341617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
54449,recovery,593.02,-5.05,-0.81,-1.344393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
54549,recovery,587.25,-5.87,-0.15,-1.345567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
54649,recovery,587.25,-5.87,-0.15,-1.347882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
54749,recovery,578.69,-6.02,-0.19,-1.355321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
54848,recovery,578.69,-6.02,-0.19,-1.358182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
54949,recovery,578.69,-6.02,-0.19,-1.358888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
55049,recovery,578.69,-6.02,-0.19,-1.360981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
55149,recovery,578.69,-6.02,-0.19,-1.368699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
55249,recovery,578.69,-6.02,-0.19,-1.370316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
55349,recovery,578.69,-6.02,-0.19,-1.374732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
55449,recovery,570.58,-6.41,-1.16,-1.378693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
55549,recovery,570.58,-6.41,-1.16,-1.379886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
55649,recovery,570.58,-6.41,-1.16,-1.381945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
55749,recovery,570.58,-6.41,-1.16,-1.385394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
55849,recovery,561.59,-7.58,1.52,-1.3868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
55949,recovery,561.59,-7.58,1.52,-1.388742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
56049,recovery,561.59,-7.58,1.52,-1.39038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
56149,recovery,561.59,-7.58,1.52,-1.393324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
56249,recovery,554.45,-6.05,2.6,-1.394114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
56349,recovery,554.45,-6.05,2.6,-1.397218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
56449,recovery,554.45,-6.05,2.6,-1.397472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
56549,recovery,554.45,-6.05,2.6,-1.39924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
56649,recovery,546.96,-3.43,0.37,-1.401226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
56749,recovery,546.96,-3.43,0.37,-1.402449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
56849,recovery,546.96,-3.43,0.37,-1.404138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.138062,800,0.261571,4.945059,220.087357,220.087357,0.0025,0.0025,TRUE,TRUE,TRUE
